3.134474766498832055e-02,4.293132375611258961e-02,5.473345234583443936e-02,6.590887451420140986e-02,7.332366689454743180e-02,6.731983846378139513e-02,6.198562392357984813e-02,6.226917165440625651e-02,6.077141164426658887e-02,6.243481241326687831e-02,5.886527760925994862e-02,6.101917724237330282e-02,6.290821380919998929e-02,5.702784933537873718e-02,5.627365367454446182e-02,5.260459544706693608e-02,4.612320658445834276e-02,4.771234383258760731e-02,4.509647292866267310e-02,4.118791732154341440e-02,4.149118830779467693e-02,3.947508850054802509e-02,4.005980478780941240e-02,4.181416090651930012e-02,4.335914128780840593e-02,4.494285913207657357e-02,5.138764419699402147e-02,6.632466939138889628e-02,8.868580745182688685e-02,8.156449571019364075e-02,1.440555515199945166e-02,-5.510844616046950417e-02
7.084342167518613287e-02,1.014645774894570862e-01,1.240529670988394784e-01,1.330483388313397353e-01,1.306220555649330872e-01,1.254766362821330417e-01,1.159473958355994039e-01,1.133383163347335965e-01,1.037358759332664415e-01,1.019227991764662111e-01,9.571409709620004591e-02,9.710185647233338102e-02,9.645326689913377716e-02,8.997265117053346306e-02,8.926733755539340009e-02,8.375056916773315763e-02,7.262381414439220140e-02,6.739577076582412007e-02,6.235519282717208456e-02,5.732362621644903483e-02,5.704526698338615448e-02,5.420449956111391548e-02,5.249424793345459223e-02,5.348754805538965401e-02,5.447484003577819645e-02,5.728814010543062385e-02,6.426507722958031688e-02,7.685483982190831342e-02,8.717813650718485297e-02,6.230311798660657235e-02,-8.700061665621853027e-03,-6.892439458773505501e-02
9.966702448629660704e-02,1.287942530433734412e-01,1.584656071816537004e-01,1.635258275755329671e-01,1.637816085711338576e-01,1.645812672744658423e-01,1.586420588325998249e-01,1.558966120690005452e-01,1.457709279728665874e-01,1.433858530623998428e-01,1.345850906715332362e-01,1.363660863221999309e-01,1.361759679148004387e-01,1.291212905874662698e-01,1.258070505502665581e-01,1.178106551975860727e-01,1.048317535473216738e-01,9.523940529692215273e-02,8.566248526497918792e-02,7.825333276850657271e-02,7.540253472846547567e-02,7.039156774552257634e-02,6.746310832489396669e-02,6.641431859302980578e-02,6.644236449097351560e-02,6.969690093851926838e-02,7.724582851610085898e-02,8.735736058303165963e-02,8.861559662642412571e-02,4.451019311172783877e-02,-4.172010502480597016e-02,-7.925222879829330047e-02
1.198814234369851434e-01,1.564812769208601684e-01,2.032449676687350104e-01,2.252504501886660737e-01,2.317252065543325412e-01,2.343903788217994721e-01,2.326356135103345990e-01,2.297413747286677355e-01,2.252093348069993395e-01,2.206273727545999819e-01,2.121232386032014527e-01,2.083882553117332448e-01,2.066753021159333792e-01,1.988730758915992769e-01,1.872329661212007723e-01,1.698812792745960365e-01,1.515897257188945912e-01,1.376339930168551939e-01,1.248084673627892494e-01,1.147606882724265948e-01,1.083752614461487435e-01,1.004045300740843694e-01,9.179715143732641858e-02,8.607570902222602682e-02,8.370988743168752966e-02,8.516712317043406699e-02,9.106411538406485040e-02,9.414060956010486536e-02,8.760857512561298632e-02,2.390916983469242724e-02,-6.944465600704302632e-02,-7.736292230546069904e-02
1.314573239656418313e-01,1.660659576568678242e-01,2.176313197004670352e-01,2.369589096320003363e-01,2.418050501336659053e-01,2.420939493592673963e-01,2.394058721019996505e-01,2.356600443326673788e-01,2.316702072221332176e-01,2.280572377409994522e-01,2.217420715025343048e-01,2.205329589678007296e-01,2.209926452457336987e-01,2.162832382008604282e-01,2.061294896337328708e-01,1.898201530170136320e-01,1.727475863233032261e-01,1.584673690935955170e-01,1.432747505183227799e-01,1.303538554234748570e-01,1.215210571253205196e-01,1.134883890958729297e-01,1.038329434736248585e-01,9.676287000769526192e-02,9.156470029970151248e-02,9.099695689090446515e-02,9.408818584997362400e-02,9.450246646635115932e-02,7.886672327695908036e-02,1.097065334243199977e-02,-8.279162096408912430e-02,-6.233233066847962411e-02
1.430133789270010003e-01,1.780301879655323272e-01,2.339635742311322320e-01,2.520958292684656321e-01,2.546574035741344111e-01,2.514270492921336642e-01,2.443744740547326433e-01,2.374002858067348343e-01,2.312238932127347046e-01,2.263567220017993764e-01,2.198321243064000619e-01,2.191356903012671997e-01,2.211830515912663331e-01,2.185260202649483008e-01,2.107808583786257572e-01,1.965055603312791388e-01,1.815783393770943333e-01,1.684358154144177389e-01,1.534320272026404308e-01,1.387279444350899837e-01,1.282302241295397438e-01,1.202722582662052037e-01,1.113750325888889364e-01,1.043449503823446201e-01,9.739242758380384224e-02,9.500312589966646015e-02,9.511016085095806705e-02,9.400026546353930368e-02,7.393287923079244761e-02,6.353726655885428946e-03,-8.685477626578408383e-02,-5.750700191145351192e-02
1.633668924756254692e-01,1.973020518376000787e-01,2.554048731373994574e-01,2.709914642446666355e-01,2.690326070193337360e-01,2.631467284981320320e-01,2.525146438704006235e-01,2.418052068057333637e-01,2.320053035161336874e-01,2.242940979340007635e-01,2.157940571451995304e-01,2.141766271220654494e-01,2.165520563480665961e-01,2.145222055551329610e-01,2.086753961948404623e-01,1.967841196230134260e-01,1.840962621187209880e-01,1.718062484675556556e-01,1.567925739955441655e-01,1.424717442446192528e-01,1.314287220998330563e-01,1.227271186971924666e-01,1.148365224047303429e-01,1.081946571358770454e-01,1.006635342767990132e-01,9.730768282560249560e-02,9.635478285807856647e-02,9.459978750650641088e-02,7.031255986914425327e-02,-7.584474993252472361e-03,-8.864530040237202091e-02,-5.724009346996986047e-02
1.763944437636077167e-01,2.124475687875325980e-01,2.718165232376004714e-01,2.845088643353338442e-01,2.802119222146655098e-01,2.732773783619998897e-01,2.612464121526675842e-01,2.484544769298653033e-01,2.356216196281329112e-01,2.250601664634001298e-01,2.127358606537326779e-01,2.078547764964006617e-01,2.084452667598000464e-01,2.058802246122000690e-01,2.009044225612075796e-01,1.907541061597674281e-01,1.798192158755098635e-01,1.683454078702093237e-01,1.544837323395321649e-01,1.398354555434334623e-01,1.291150863641875035e-01,1.215824612737673865e-01,1.141484163877435204e-01,1.083848485291433739e-01,1.016479403368401591e-01,9.805525115558116900e-02,9.673787244763676352e-02,9.386855208596726896e-02,6.475366583230655892e-02,-1.616521181021995587e-02,-9.072380681707122030e-02,-5.551848759988627091e-02
1.835917851702709991e-01,2.197189936523337439e-01,2.788517750754646030e-01,2.898942489533342104e-01,2.861315633206647502e-01,2.794860692193325558e-01,2.685607462260002909e-01,2.561291677186660065e-01,2.424471074088666855e-01,2.286550878197335379e-01,2.122359217327329517e-01,2.035842187700011297e-01,2.012576685253994191e-01,1.963651158222005089e-01,1.901718831454739800e-01,1.804802766901422717e-01,1.709607159549894895e-01,1.618157264617142710e-01,1.482576616907427813e-01,1.326570223476216392e-01,1.217258949296243786e-01,1.147674189228515690e-01,1.079901875816388634e-01,1.038290939467705898e-01,9.809411741554097119e-02,9.542411715681700657e-02,9.488399552086741739e-02,9.193757883528250185e-02,5.629214998870585296e-02,-2.218775222393008090e-02,-8.409474666252603203e-02,-6.643802479167558450e-02
1.843837794116350848e-01,2.236052093356676040e-01,2.799569529206660801e-01,2.872780573526667047e-01,2.842058913606662074e-01,2.789290013519994393e-01,2.689533325246675211e-01,2.576031936640005293e-01,2.445416382540668288e-01,2.300645395965330020e-01,2.117182031849322854e-01,2.005546966742669523e-01,1.957207961610000213e-01,1.876822886198669937e-01,1.804462880490665111e-01,1.699768524280459436e-01,1.590953415042956065e-01,1.500534767082797039e-01,1.392695612414465156e-01,1.257893605533661474e-01,1.148875353419383932e-01,1.073168070432004850e-01,1.002061520655030263e-01,9.756280721722331017e-02,9.235279371475849097e-02,8.923783244827673822e-02,9.046787331134430177e-02,8.775234804987552817e-02,4.844351538247357314e-02,-2.834284138948331422e-02,-7.648720184770360642e-02,-6.171861905049700475e-02
