3.136535646400000210e-02,5.032760611679999718e-02,6.105941794399999401e-02,6.977874733999998857e-02,7.227874775999999779e-02,6.611633299999998548e-02,6.184082059999998493e-02,6.075714124000000660e-02,5.722961412000000109e-02,5.780151348000000383e-02,5.863800020000001223e-02,6.203399671999999809e-02,6.667541487999999184e-02,5.563720723999997925e-02,5.523834200439999703e-02,5.416809089200000371e-02,5.099975594000000223e-02,5.231872577599999685e-02,4.934570297199999955e-02,4.214752170800000614e-02,3.694274914080000749e-02,3.531814580000000592e-02,3.739959732400000708e-02,3.796859692000000008e-02,4.019378645639999637e-02,4.419647247200000212e-02,4.858642546399999373e-02,5.849090625599999427e-02,6.057128910800001209e-02,4.836448054583333128e-02,-5.927375182608700215e-03,-7.588262108695652264e-02
5.581359864000000337e-02,9.551788335999999990e-02,1.215515139599999961e-01,1.343792719599999907e-01,1.321478277999999784e-01,1.254528809200000095e-01,1.144338988000000168e-01,1.113626096799999882e-01,1.011871341199999941e-01,1.010140993599999981e-01,9.794982852000000406e-02,9.992187491999998672e-02,9.941619892000000402e-02,8.897125208000002117e-02,8.902648851999997448e-02,8.726562463999998354e-02,7.723876907999999153e-02,6.975677484000000761e-02,6.569305394439999002e-02,5.614974974800000795e-02,5.258666999600000030e-02,4.658645628959999507e-02,4.795852664799998832e-02,4.755065908400000346e-02,5.157974246000000124e-02,5.304702772800000410e-02,5.801422176400000685e-02,6.209426876000000151e-02,6.145629861199999183e-02,2.438324010000000527e-02,-5.679305391250000917e-02,-1.278652004285714128e-01
9.630523688000000582e-02,1.277859496000000039e-01,1.536618047600000203e-01,1.605593868400000124e-01,1.646954338799999917e-01,1.639202882000000416e-01,1.582125848000000001e-01,1.545932004000000193e-01,1.412319948000000103e-01,1.396969599999999812e-01,1.369894409599999863e-01,1.405551153199999792e-01,1.398556509199999909e-01,1.294085694800000130e-01,1.262896730399999945e-01,1.201660159599999972e-01,1.073663330800000149e-01,9.702331481600003082e-02,8.739288301599999753e-02,7.782928501079999783e-02,7.063232458800000613e-02,6.204788200999998560e-02,6.120407096799999891e-02,5.830062855840000696e-02,5.898712130399999531e-02,5.904724158079998481e-02,6.525680495199999431e-02,6.516906719999999986e-02,5.737319986000000843e-02,-3.167113968000001382e-03,-9.811703383333332529e-02,-1.771020030000000078e-01
1.279162603200000303e-01,1.558709713199999958e-01,1.958166500799999876e-01,2.174685671999999625e-01,2.293289195999999863e-01,2.311721807999999323e-01,2.293014520000000445e-01,2.275515743999999840e-01,2.230609131999999883e-01,2.187582404000000258e-01,2.138638305999999989e-01,2.114880366400000156e-01,2.075454708000000481e-01,1.999282839999999561e-01,1.866513056000000115e-01,1.720541378400000376e-01,1.527047736399999855e-01,1.372807319200000098e-01,1.234036263200000150e-01,1.107977289560000134e-01,1.018540956559999683e-01,8.928482048399999371e-02,8.075485207599999993e-02,7.216903708799998762e-02,7.329498237600001742e-02,7.406051694720000578e-02,7.515121518800001177e-02,6.376419121199999873e-02,4.919097792000000358e-02,-2.595092693599999542e-02,-1.099057884238095195e-01,-1.813770289200000163e-01
1.397647090399999625e-01,1.689315805999999642e-01,2.120925911999999580e-01,2.343664552000000179e-01,2.411322011999999793e-01,2.409677123999999782e-01,2.366790764000000213e-01,2.359191896000000233e-01,2.301226804000000570e-01,2.246911624000000052e-01,2.228979488800000019e-01,2.208636462000000134e-01,2.222747795199999377e-01,2.164791860799999690e-01,2.055023194399999698e-01,1.901956170400000146e-01,1.708743290399999948e-01,1.603771967879999982e-01,1.422764586600000214e-01,1.255500791600000221e-01,1.124380489279999951e-01,1.010038759599999753e-01,9.228347738799999589e-02,8.297958433279997714e-02,7.859771726399998604e-02,7.874053979999999509e-02,7.815872163999999789e-02,8.197625462500000848e-02,2.639312804000001206e-02,-4.550949089199998743e-02,-1.480216982666666958e-01,-1.905030341818181872e-01
1.373135371599999988e-01,1.756170664800000003e-01,2.307788088000000126e-01,2.543194576000000762e-01,2.553039547999999548e-01,2.503540028000000306e-01,2.415859979999999407e-01,2.387191771999999657e-01,2.316912840000000251e-01,2.268545527999999700e-01,2.223226927199999925e-01,2.181546018799999653e-01,2.243618778800000046e-01,2.226913441200000232e-01,2.124414059199999649e-01,1.994766230000000473e-01,1.806198118800000085e-01,1.717941287599999978e-01,1.554998778880000154e-01,1.365023798080000073e-01,1.235792547308000033e-01,1.078291324879999957e-01,1.005355831599999972e-01,8.715454050560002275e-02,7.984634406000000462e-02,7.832107574399999050e-02,6.777740470799999140e-02,5.419448875400000726e-02,1.124618576800000616e-02,-4.339248658799998992e-02,-1.584583786478260536e-01,-1.865785594500000144e-01
1.508334347999999991e-01,1.961337279600000039e-01,2.594287108000000175e-01,2.755966191999999482e-01,2.678558348000000255e-01,2.634582528000000146e-01,2.504977412000000125e-01,2.411297604000000039e-01,2.329425044000000278e-01,2.270086675999999914e-01,2.194912712000000321e-01,2.129971310400000650e-01,2.200817870800000353e-01,2.182211301200000231e-01,2.106207275200000228e-01,1.967706294799999867e-01,1.820108032799999664e-01,1.711141964000000570e-01,1.594775391199999837e-01,1.428123475279999832e-01,1.350183105999999966e-01,1.160403441879999803e-01,1.099168397200000064e-01,9.688537619200002227e-02,8.582870417600002577e-02,7.727645864000001752e-02,6.377258267999999508e-02,5.142471355999999466e-02,1.846923359999992588e-03,-3.958984394932000411e-02,-1.192501390916666931e-01,-1.844009396499999842e-01
1.569589227600000081e-01,1.997421268000000305e-01,2.792742908000000468e-01,2.922259507999999673e-01,2.853274536000000028e-01,2.760220332000000165e-01,2.602478027999999832e-01,2.510482796000000350e-01,2.384768672000000256e-01,2.292510975999999812e-01,2.136807247999999437e-01,2.071926880000000415e-01,2.083697511599999774e-01,2.071170036399999637e-01,2.029791257199999310e-01,1.928997808400000069e-01,1.821179210000000159e-01,1.689108282000000016e-01,1.554119873599999757e-01,1.396795652959999801e-01,1.319448853900800356e-01,1.184364322799999897e-01,1.120088201120000432e-01,1.031874079599999772e-01,9.310272294800001069e-02,8.191894548799999454e-02,7.544374487500001003e-02,6.305297208333331127e-02,1.257629260000008627e-03,-4.322258533666666763e-02,-1.201077408571428751e-01,-1.531402588000000398e-01
1.805392464000000474e-01,2.125775139999999952e-01,2.849581911999999884e-01,2.908688372000000077e-01,2.887658700000000356e-01,2.816659552000000399e-01,2.692785643999999756e-01,2.589141848000000024e-01,2.457727051999999413e-01,2.324270635999999834e-01,2.120471189199999440e-01,2.024865711199999585e-01,1.988137821199999766e-01,1.916497808400000058e-01,1.863241582400000651e-01,1.778305061200000092e-01,1.689938355200000242e-01,1.596966549999999652e-01,1.490927131199999978e-01,1.326170353479999564e-01,1.267478949520000342e-01,1.163265988999999806e-01,1.092285166760000037e-01,1.043746940000000178e-01,9.775833106799999839e-02,8.869247418799998395e-02,6.811370847199998968e-02,7.019694640041666822e-02,8.926087159999991638e-03,-4.197560160434781612e-02,-1.104736330222222118e-01,-1.817932138666666642e-01
1.855661012000000276e-01,2.177844235999999156e-01,2.808230587999999694e-01,2.908184807999999455e-01,2.877911380000000019e-01,2.830520628000000594e-01,2.733627311999999865e-01,2.623123172000000336e-01,2.477435308000000835e-01,2.329843143999999755e-01,2.172967521599999952e-01,2.015786743200000397e-01,1.936688233599999920e-01,1.881893915599999467e-01,1.848464959600000512e-01,1.744052123600000337e-01,1.561328110000000102e-01,1.468676758439999563e-01,1.329518125304000042e-01,1.216693115880000259e-01,1.127932731999999882e-01,9.980529759999999528e-02,9.449081360000001484e-02,9.840362528000000386e-02,9.213821434800001375e-02,7.767257667999999393e-02,5.829864513999998693e-02,3.775619546000000271e-02,1.158370926800000866e-02,-3.956670243217390304e-02,-1.067432824444444622e-01,-1.294242855499999900e-01
