-6.654235429572495641e-02
2.187681777826610413e-02
3.132706260376649093e-02
1.985376797494557699e-02
7.633931471727050701e-03
-9.049259525288419134e-03
-1.507092257726615203e-02
-3.033475597399084081e-02
-3.589569006306540105e-02
-2.546478144228080456e-02
-2.141977174026075265e-02
-3.019760004216786795e-02
-2.390237525214618589e-02
-2.566635495643375398e-02
-3.080739903191200349e-02
-2.341730372107242789e-02
-3.220130297638752748e-02
-2.938382226077705661e-02
-2.602162590782431881e-02
-3.797498597945637988e-02
-3.385520420636179556e-02
-2.753004362106760763e-02
-3.389665720942942190e-02
-4.534857481390790722e-03
2.332480605116029129e-02
3.908900581046859113e-02
9.148791756731171343e-02
1.191606029866007499e-01
1.538192485363642503e-01
1.632482873311014993e-01
1.827902464736303190e-01
2.087304905430545088e-01
