3.163157848857141990e-02,3.835089544857143290e-02,3.940037324857142281e-02,4.338945640000001214e-02,4.759161811428572891e-02,5.327944080000002192e-02,5.326407277142858332e-02,5.098702574285713524e-02,5.300696234285712932e-02,5.121525359999999638e-02,5.289622714285714677e-02,5.178484234285712223e-02,5.102560857142857120e-02,4.926212848571429048e-02,5.326897762857142615e-02,4.864131380000001614e-02,4.702093942857143299e-02,4.630235939999998579e-02,4.495173865714285899e-02,4.331490651428570454e-02,4.138804845714286890e-02,3.371211454285713560e-02,3.678665165714285062e-02,3.315331594285714917e-02,2.890232640000000783e-02,2.660555160285714080e-02,2.698691227714285212e-02,2.523705619714286530e-02,2.430953969428571379e-02,1.971326558571428675e-02,1.680733811657142765e-02,1.634423395142857449e-02,1.363165713371428632e-02,1.122338428028571422e-02,1.108540121971428490e-02,8.992222388285713713e-03,6.499481190000001504e-03,5.852617545428572161e-03,3.987339520914285999e-03,2.621132998571428212e-03,2.351052422857142273e-03,3.677586128285714132e-03,3.899056562285712485e-03,9.503173788828575552e-03,1.856090007028571298e-02,2.399509971285714027e-02,2.308295098571428935e-02,2.653285426571428893e-02
4.226924315142856908e-02,4.735423519428571398e-02,5.003335107428572709e-02,5.545381828571429444e-02,6.108213145714285613e-02,6.687088025714287010e-02,6.765398317142858053e-02,6.705474851428572247e-02,6.928874434285714479e-02,6.746085039999999422e-02,6.999413631428572091e-02,6.913833605714285457e-02,6.869223442857141926e-02,6.636069154285713367e-02,7.023555234285715210e-02,6.548374722857143448e-02,6.308593762857141185e-02,6.190120140000000826e-02,5.949870542857142730e-02,5.768530708571428800e-02,5.512564528571428646e-02,4.773886548571430050e-02,4.867477414285713982e-02,4.457822522857141784e-02,3.880953097142856439e-02,3.531472337142856771e-02,3.411930634285714053e-02,3.176727291428571576e-02,3.051637920000000240e-02,2.574659082571428143e-02,2.228644235714285354e-02,2.190976821428571378e-02,1.923217770028571791e-02,1.646020068571428172e-02,1.635665890285714283e-02,1.316234047685714385e-02,1.062218809779142716e-02,8.118329748571434523e-03,5.245862647428571265e-03,4.304177438971430562e-03,3.419494533428572933e-03,3.542436902857142283e-03,3.254590721428570876e-03,8.788081631142856398e-03,1.696602963142857315e-02,2.140688229457142142e-02,2.079860133714285866e-02,2.374659954057143155e-02
5.413622183428572210e-02,5.846731978285713699e-02,6.170556211428569748e-02,6.617115565714286329e-02,7.369548242857142106e-02,7.894058222857144869e-02,8.016008642857141986e-02,7.961175122857142017e-02,8.242318331428573341e-02,8.106831157142857514e-02,8.397718171428572576e-02,8.376421254285715268e-02,8.276650545714284157e-02,8.029371025714286680e-02,8.371799988571428097e-02,7.855453499999996703e-02,7.554081482857141761e-02,7.378093177142856784e-02,7.068492351428572185e-02,6.951130465714286388e-02,6.569399131428571570e-02,5.877314985714284651e-02,5.895047857142859254e-02,5.365949351428571379e-02,4.801504948571429232e-02,4.316220977142856685e-02,4.148221697142858572e-02,3.883547108571427930e-02,3.673869548571426918e-02,3.166776369428570687e-02,2.818058566571428336e-02,2.716598518000000115e-02,2.413984020628571689e-02,2.048252643114285149e-02,2.015773229142857337e-02,1.676101690828571411e-02,1.388854983171428255e-02,1.032671249942856972e-02,7.560402962857142896e-03,6.649235302857144612e-03,5.783081047542856616e-03,4.734257240571428625e-03,3.931754016285716677e-03,7.968684670485715743e-03,1.573366449142857629e-02,1.875032687877143528e-02,1.945691785999999895e-02,2.193025856685714217e-02
6.045815565714285356e-02,6.416822140000003061e-02,6.986596194285715766e-02,7.366093254285716041e-02,8.399723580000000023e-02,9.064679871428572844e-02,9.246826182857141585e-02,9.200711925714286088e-02,9.349463382857141347e-02,9.220417560000000734e-02,9.443686348571425637e-02,9.394019019999999554e-02,9.249005988571429304e-02,9.039132274285714697e-02,9.362945528571428588e-02,8.854860580000001313e-02,8.549837342857143085e-02,8.372759120000000665e-02,8.051528894285714388e-02,7.854646991428571035e-02,7.474376105714285179e-02,6.779621657142857749e-02,6.787207465714284460e-02,6.245378762857144855e-02,5.660640168571429154e-02,5.116119377142856056e-02,4.866932460000000793e-02,4.585407794285714655e-02,4.301725122857142508e-02,3.777520311428570615e-02,3.374960764000000529e-02,3.209293915428571009e-02,2.900118142285712866e-02,2.432141985714285359e-02,2.335237778885714335e-02,1.992841447714285841e-02,1.720984326857142796e-02,1.299078806571428435e-02,1.004551480857142874e-02,8.999633794285710059e-03,8.398546501428570329e-03,7.652500722285718662e-03,6.046404111428570378e-03,9.472438237142858861e-03,1.774488176000000444e-02,1.945353935657143096e-02,2.029418959428570812e-02,2.224884017057143434e-02
6.996830551428570577e-02,7.329646562857144998e-02,7.940085257142856512e-02,8.341075382857141007e-02,9.522160117142855484e-02,1.008740018285714385e-01,1.023743765428571789e-01,1.024666916285714435e-01,1.041306629428571245e-01,1.022446769142857231e-01,1.047957286285714357e-01,1.042181825142857593e-01,1.032625471714285759e-01,1.009339468285714442e-01,1.038608007999999722e-01,9.949493434285713866e-02,9.648110585714286813e-02,9.494247465714283907e-02,9.143676759999998238e-02,8.924157259999999925e-02,8.523276205714284959e-02,7.805513637142857952e-02,7.733546665714284563e-02,7.259270828571427747e-02,6.640635911428571792e-02,6.022349779999999070e-02,5.780421680000000229e-02,5.525676182857142821e-02,5.177078245714285265e-02,4.612753737142857163e-02,4.106194622000001321e-02,3.859274725428570724e-02,3.477903098000000026e-02,2.934875488314285172e-02,2.742244174571428425e-02,2.326845448771429001e-02,1.989190238000000319e-02,1.505366731800000281e-02,1.146327423657142984e-02,1.102240422514285875e-02,1.020442420628571087e-02,9.463936976914286495e-03,7.794298480000001403e-03,1.139450069971428489e-02,2.222791414514285746e-02,2.354431143742857085e-02,2.422234654571427809e-02,2.670506085428570736e-02
7.912619431428571937e-02,8.481031191428572980e-02,9.615282342857141284e-02,1.039877758285714243e-01,1.207815983142857402e-01,1.302601404571428478e-01,1.368910651714285442e-01,1.409178605142857033e-01,1.411599302000000056e-01,1.392504015999999900e-01,1.394738332857143048e-01,1.387709494285714884e-01,1.353790285142857097e-01,1.322539194571428489e-01,1.336649223142857557e-01,1.281621665428571422e-01,1.250344412000000127e-01,1.235337393714285581e-01,1.177981787142856895e-01,1.160445074000000104e-01,1.097788136571428708e-01,1.060393196857142978e-01,1.008271350571428721e-01,9.563260739999999982e-02,8.940647674285714941e-02,8.302830291428572873e-02,7.998384748571427116e-02,7.637765048571427962e-02,7.197625305714283606e-02,6.630445240000000517e-02,5.917303922571426344e-02,5.495365691714285128e-02,4.879815239342855798e-02,4.230608256857142091e-02,3.924549649428571430e-02,3.331930977628572155e-02,3.011474609399999655e-02,2.349461142828570409e-02,1.895719246000000455e-02,1.741888870857142765e-02,1.662575862285713829e-02,1.389410842571428550e-02,1.046458651714285600e-02,1.194697783028571443e-02,2.183053147142856656e-02,2.293188916971428126e-02,2.504196198057142761e-02,2.669154577742856652e-02
9.534214542857141761e-02,1.018443516285714029e-01,1.138395033428571540e-01,1.204795834857142894e-01,1.392213002857142501e-01,1.468932020000000283e-01,1.509286061428571635e-01,1.537695742857142778e-01,1.531768796857142789e-01,1.512865333999999784e-01,1.503552031428571634e-01,1.501961848571428115e-01,1.465172908571427957e-01,1.438816618285714277e-01,1.447891237142856780e-01,1.387890406857142656e-01,1.361374988285714849e-01,1.339469903714285703e-01,1.283057074285714194e-01,1.264110015999999892e-01,1.205647060571428814e-01,1.167489187428571301e-01,1.114188056285714268e-01,1.059314182857143127e-01,9.946517905714287455e-02,9.327719540000001253e-02,8.973094439999999838e-02,8.526742082857144411e-02,8.086209971428570675e-02,7.507280634285715126e-02,6.835675927714285338e-02,6.324005147714284458e-02,5.618689414571428897e-02,4.900370999428571572e-02,4.493375497428571397e-02,3.802730007514286414e-02,3.319538664285712898e-02,2.667356221714285019e-02,2.176262996857143001e-02,1.958389280000000232e-02,1.705235075742857209e-02,1.474260610857142974e-02,1.095831732914285227e-02,1.304931637802857376e-02,2.135674618340000289e-02,2.345068801999999897e-02,2.569100511857142638e-02,2.733851846857142734e-02
1.031739369142857105e-01,1.064849851428571609e-01,1.198206218857142957e-01,1.258356366285714178e-01,1.422147486857142651e-01,1.495891028000000678e-01,1.530260361714285977e-01,1.551849363142857041e-01,1.542921887714285845e-01,1.533484314285714634e-01,1.520621167714286126e-01,1.522183012857142859e-01,1.487479077142856987e-01,1.462490630857143092e-01,1.472934184285714099e-01,1.416352414857143249e-01,1.388913834000000125e-01,1.368540080000000547e-01,1.312570839142857271e-01,1.295279366285714828e-01,1.242167882571428433e-01,1.200205129999999953e-01,1.155319215999999760e-01,1.100721086285714190e-01,1.032200413714285531e-01,9.823357728571428804e-02,9.504547099999999249e-02,9.131284445714282771e-02,8.625989625714286513e-02,8.066613305714281923e-02,7.306507640000001191e-02,6.718085171142858247e-02,6.073510311714284959e-02,5.275192261428571922e-02,4.805722916828571861e-02,4.181442262571429674e-02,3.676725118857143704e-02,2.981916147714286022e-02,2.495095392571428441e-02,2.417275568285713952e-02,2.112448568285714076e-02,1.869397843999999129e-02,1.536080500428571236e-02,1.835076468714286202e-02,2.793775280742857164e-02,2.742571159142857470e-02,2.832020337999999193e-02,3.078754987514285488e-02
1.081439427428571437e-01,1.120048520571428480e-01,1.246238701714285635e-01,1.317221507428571192e-01,1.474782677714285839e-01,1.544378012571428760e-01,1.566797531142857247e-01,1.573951718000000388e-01,1.552702762857142704e-01,1.535791668285714506e-01,1.511634830857143397e-01,1.506397794285714575e-01,1.475014819428571433e-01,1.446163719428571470e-01,1.458300998857142705e-01,1.405998228571428699e-01,1.385395587714286225e-01,1.358949930857142885e-01,1.305280414285714119e-01,1.290778027714285792e-01,1.236964628571428498e-01,1.197442190571428866e-01,1.156125750571428412e-01,1.104341785714285790e-01,1.046830313714285782e-01,1.007559634857143060e-01,9.865951542857145928e-02,9.598345100000001129e-02,9.092036640000000780e-02,8.560387731428571734e-02,7.837230137142858766e-02,7.201832325714287164e-02,6.478206076857143114e-02,5.536727901999999313e-02,4.945580615714285921e-02,4.347305299714285948e-02,3.798784527428571839e-02,3.239364629800000478e-02,2.856456207714284934e-02,2.740391324171428944e-02,2.544784545571428247e-02,2.377679014942856578e-02,1.953855235142857791e-02,2.166987833142856867e-02,3.068052006857143604e-02,2.839998521428570982e-02,2.624500819428571621e-02,2.710680313342857597e-02
1.107289994000000000e-01,1.153859822000000146e-01,1.286525184857142956e-01,1.364389688000000045e-01,1.503901886000000021e-01,1.579728263714285652e-01,1.591294421428571249e-01,1.581869934571428216e-01,1.570979532285713964e-01,1.547295701999999717e-01,1.526871819142857079e-01,1.515508381428571916e-01,1.486430574857142695e-01,1.453656887142857068e-01,1.457515173428571564e-01,1.406776420285714146e-01,1.384235920285714072e-01,1.355119978571428241e-01,1.301753459142857006e-01,1.279562817142857190e-01,1.240782601714285616e-01,1.194296693714285845e-01,1.149285457142857209e-01,1.101634438285714473e-01,1.040277751714285825e-01,1.006223408571428612e-01,9.901177548571429843e-02,9.620219622857142938e-02,9.245965131428569850e-02,8.802686394285716420e-02,8.059583388571427143e-02,7.364839816114286675e-02,6.633780374571428273e-02,5.726754341714285906e-02,5.009798325714284045e-02,4.402095253171428579e-02,3.931285313942856768e-02,3.469957634857142453e-02,3.113588614571429283e-02,2.969632828914284955e-02,2.821044928571428759e-02,2.741557532399999803e-02,2.352545609714285640e-02,2.553253173142857116e-02,3.210547322002856030e-02,3.156498505428570467e-02,2.683334354857142695e-02,2.842625203342858189e-02
