# (i, j) of upper left coordinates.
44,70
635,159
551,199
79,278
627,291
687,408
183,517
604,528
327,276
123,379
350,498
224,534
602,278
154,585
11,586
76,515
403,495
27,67
384,495
394,511
497,497
