# (i, j) of upper left coordinates.
471,105
519,253
588,123
562,134
120,169
259,181
218,182
364,201
258,205
191,213
240,221
575,229
223,252
235,274
477,383
76,402
482,454
468,263
587,84
235,110
232,127
412,233
165,547
638,94
195,521
99,197
108,410
118,427
108,508
545,216
94,520
280,197
234,477
128,531
620,312
624,292
253,237
482,39
