# (i, j) of upper left coordinates.
637,62
63,73
39,267
578,276
639,277
614,281
553,291
557,335
488,381
558,441
470,458
491,474
531,477
597,272
307,303
331,315
248,26
335,290
68,256
50,250
648,236
