# (i, j) of upper left coordinates.
82,52
243,75
660,229
249,305
454,378
132,448
704,483
593,514
573,191
217,72
257,90
437,245
113,252
155,330
189,413
85,414
232,423
155,431
613,138
156,449
67,460
95,439
157,555
470,569
421,588
651,502
103,418
579,164
341,64
247,331
