# (i, j) of upper left coordinates.
355,221
81,186
536,210
615,210
323,222
526,228
573,232
594,236
541,358
500,399
589,159
663,174
330,240
538,274
440,277
448,379
464,390
632,56
638,180
89,139
92,208
585,180
