# (i, j) of upper left coordinates.
651,205
109,211
449,354
191,379
166,385
244,402
85,403
701,454
582,485
102,437
428,225
98,249
244,258
153,283
158,522
3,538
405,567
593,102
560,123
109,398
72,438
453,558
161,403
140,407
575,161
464,461
115,256
651,478
107,418
695,593
256,286
542,124
