# (i, j) of upper left coordinates.
706,526
150,67
81,117
133,262
578,268
264,277
208,323
552,362
176,382
662,410
346,411
348,466
144,467
82,482
510,56
48,349
29,438
515,499
249,506
234,515
234,462
573,473
378,430
