# (i, j) of upper left coordinates.
44,74
25,77
643,168
560,211
75,296
630,307
693,416
181,523
326,296
121,392
352,502
608,535
224,544
400,516
153,591
74,525
407,499
604,288
11,584
389,501
504,504
