# (i, j) of upper left coordinates.
645,94
244,178
336,184
364,193
36,271
199,348
679,487
434,156
517,164
413,194
380,207
403,212
386,371
403,384
276,390
257,490
704,556
337,570
69,102
573,545
599,536
