# (i, j) of upper left coordinates.
78,191
617,214
573,234
594,240
542,363
502,404
590,186
666,179
538,214
528,231
442,282
450,385
637,63
640,184
353,228
539,279
329,245
91,212
459,105
86,147
466,395
