# (i, j) of upper left coordinates.
425,62
225,103
177,109
279,140
570,156
459,164
278,231
588,364
662,369
609,392
363,395
284,398
565,407
519,500
504,548
569,132
54,307
576,560
502,567
361,57
348,378
94,65
653,336
592,531
355,87
