# (i, j) of upper left coordinates.
471,44
571,49
127,95
338,96
86,142
601,185
130,287
653,362
100,417
192,456
584,466
244,450
335,467
371,493
153,513
651,190
152,583
41,372
555,578
25,547
236,556
361,461
621,578
450,431
237,574
