# (i, j) of upper left coordinates.
270,211
131,229
545,229
206,260
188,320
535,325
650,373
331,434
627,571
584,84
62,324
345,397
57,410
151,430
111,443
239,453
505,468
237,471
556,425
498,599
230,421
672,504
378,408
446,269
391,397
