# (i, j) of upper left coordinates.
93,132
84,181
614,205
323,217
525,225
572,228
592,231
330,236
538,354
499,394
585,153
93,203
535,207
438,271
447,373
463,385
660,170
637,177
355,218
537,269
582,177
626,49
