# (i, j) of upper left coordinates.
192,70
105,72
33,130
329,131
308,134
215,138
253,143
465,407
185,456
449,127
475,135
490,52
202,117
352,118
272,159
573,213
674,260
452,279
115,310
157,391
94,433
225,456
611,553
163,591
533,45
496,578
87,461
151,503
272,63
95,312
126,502
639,180
589,197
593,216
106,448
654,541
250,368
138,487
