# (i, j) of upper left coordinates.
182,43
320,63
177,84
64,108
261,119
543,173
469,204
150,220
627,229
197,236
623,248
278,267
481,329
643,414
610,428
683,428
398,475
604,486
125,61
411,196
297,350
683,392
258,479
536,591
356,425
29,360
98,41
678,411
615,590
