# (i, j) of upper left coordinates.
81,83
134,89
300,115
304,151
22,152
290,197
75,245
352,256
602,266
206,297
661,407
661,444
368,539
510,211
98,237
329,522
549,181
688,154
56,248
13,521
49,592
469,584
