# (i, j) of upper left coordinates.
636,87
514,154
242,166
334,177
362,183
380,198
402,204
203,342
384,364
677,486
705,558
430,144
411,185
403,377
277,387
256,483
338,564
37,268
569,542
69,94
596,533
