# (i, j) of upper left coordinates.
653,55
581,121
175,126
642,148
623,170
591,231
69,248
357,259
178,262
205,283
602,290
404,292
571,302
215,303
493,435
476,478
548,116
433,128
549,134
207,200
534,210
201,234
264,237
239,261
279,265
76,456
97,536
158,598
196,556
48,235
132,483
231,279
120,459
96,555
231,513
202,217
610,267
650,352
237,296
532,315
