# (i, j) of upper left coordinates.
176,72
72,97
264,103
537,162
464,195
150,214
621,224
201,228
619,243
276,258
478,318
296,342
640,411
680,422
609,423
395,469
599,478
531,140
409,190
682,387
260,473
535,586
119,77
356,422
615,588
