# (i, j) of upper left coordinates.
198,51
113,57
41,116
334,124
216,129
252,132
314,132
272,148
634,174
710,517
607,545
530,39
354,107
200,109
673,255
449,270
114,301
157,380
463,400
186,445
142,475
163,584
573,210
165,90
251,358
226,448
492,574
127,491
153,492
88,455
447,114
586,189
92,427
472,513
478,127
478,39
105,441
652,533
96,308
270,127
