# (i, j) of upper left coordinates.
251,46
202,140
129,155
224,176
677,235
98,284
630,314
654,341
206,352
345,363
321,376
618,417
615,474
534,591
489,155
496,236
187,350
385,356
103,357
167,360
368,360
219,368
148,376
224,387
684,411
485,553
488,417
76,591
242,410
512,320
