# (i, j) of upper left coordinates.
31,48
226,49
249,72
142,102
650,205
137,235
607,249
620,267
144,304
205,325
147,337
388,338
579,345
648,354
670,369
599,407
524,533
483,69
456,158
358,325
300,327
180,333
316,339
228,344
484,514
0,542
470,237
209,344
83,579
181,308
79,542
144,547
148,570
131,68
476,377
538,404
221,575
198,305
35,286
668,345
