# (i, j) of upper left coordinates.
353,62
105,70
499,88
384,123
125,137
595,283
647,369
327,380
616,569
617,328
601,52
175,85
163,100
35,376
360,510
177,559
227,589
624,42
432,536
63,566
100,439
686,239
351,139
525,526
