# (i, j) of upper left coordinates.
256,95
199,166
130,175
215,213
687,246
510,258
662,356
94,371
166,375
323,390
629,436
620,497
500,175
89,294
634,327
391,366
212,371
349,372
147,388
487,564
193,369
374,373
232,406
492,426
222,388
691,423
525,346
