# (i, j) of upper left coordinates.
57,166
105,180
312,180
21,185
574,212
306,224
280,282
92,286
630,308
688,440
669,458
367,555
546,256
56,298
370,318
334,566
32,314
44,534
197,363
389,305
11,541
477,575
495,581
481,593
