# (i, j) of upper left coordinates.
616,255
25,256
60,297
587,305
421,354
657,357
387,369
344,267
314,310
69,341
36,359
257,387
370,591
683,496
5,568
690,597
36,568
8,593
508,599
408,370
490,598
186,447
