# (i, j) of upper left coordinates.
251,55
201,144
131,158
223,183
679,238
499,241
96,286
656,345
189,355
208,357
101,361
167,364
347,366
148,380
322,380
620,421
616,478
534,594
491,158
633,318
387,359
370,364
220,373
226,392
685,413
485,555
489,420
243,418
77,594
514,327
