# (i, j) of upper left coordinates.
62,149
112,158
305,163
568,204
305,209
538,246
282,264
94,276
61,285
623,298
682,433
667,455
367,552
43,78
364,305
333,558
39,299
10,539
658,78
476,575
45,532
493,582
200,347
40,594
