# (i, j) of upper left coordinates.
253,44
644,72
57,83
35,274
581,281
640,283
617,284
552,298
306,309
560,340
492,389
559,448
473,464
493,482
534,484
332,319
334,296
66,259
47,257
600,275
653,243
