# (i, j) of upper left coordinates.
623,474
199,59
301,96
125,129
79,134
455,137
256,151
165,165
103,177
187,184
82,185
167,188
112,222
269,248
110,286
695,286
611,293
668,311
167,313
305,380
519,428
327,446
432,526
658,549
638,69
74,218
586,275
521,304
255,536
66,201
102,200
375,461
685,466
143,228
