# (i, j) of upper left coordinates.
129,160
405,357
483,401
515,411
265,416
120,462
428,119
375,368
440,370
330,376
699,511
681,523
419,569
547,375
392,93
296,522
28,392
408,552
654,590
639,531
48,376
