# (i, j) of upper left coordinates.
655,57
362,97
95,103
154,113
134,119
529,132
382,146
111,147
103,181
604,309
650,385
363,510
619,581
86,83
624,334
619,66
456,68
327,406
177,569
464,86
61,572
93,453
443,541
362,162
228,600
93,156
531,531
