# (i, j) of upper left coordinates.
119,70
129,243
636,343
114,375
199,434
576,437
251,415
334,450
382,455
155,480
692,486
373,491
632,152
24,306
32,533
365,455
145,553
667,70
586,151
46,369
545,563
229,527
435,398
609,560
