# (i, j) of upper left coordinates.
126,192
617,321
129,331
256,373
206,401
570,407
682,463
45,242
337,435
159,448
370,487
142,520
248,590
631,47
571,115
38,368
236,573
607,106
228,495
233,513
536,543
389,441
597,535
373,449
562,588
553,101
