# (i, j) of upper left coordinates.
307,96
285,111
86,112
630,361
679,400
402,425
371,361
329,406
53,407
240,465
694,586
515,63
1,585
701,523
26,599
70,93
663,296
689,343
445,428
463,420
461,436
185,527
