# (i, j) of upper left coordinates.
77,101
131,104
300,126
304,166
289,215
95,252
69,259
48,264
353,273
608,275
665,411
661,444
368,539
517,223
329,529
555,189
22,161
639,58
203,314
13,523
376,270
47,592
