# (i, j) of upper left coordinates.
515,192
342,196
251,204
368,214
183,371
683,487
663,116
449,183
421,219
380,232
406,235
388,397
281,400
405,408
261,507
701,552
330,585
71,136
34,287
582,554
603,540
