# (i, j) of upper left coordinates.
176,71
73,95
264,101
530,139
537,161
464,194
150,213
621,223
201,228
618,243
275,257
478,317
296,341
640,411
680,421
608,422
394,469
599,478
409,190
681,386
260,473
120,76
534,586
355,422
614,588
