# (i, j) of upper left coordinates.
126,190
617,320
129,330
256,371
206,400
570,407
160,448
682,463
46,241
337,435
370,488
249,589
630,47
142,520
570,113
38,368
535,543
236,573
606,105
228,495
233,513
389,441
597,534
47,519
373,449
562,588
