# (i, j) of upper left coordinates.
110,51
449,155
399,163
154,180
211,197
607,220
273,223
471,281
289,312
674,371
675,391
630,406
675,408
600,409
385,450
268,452
587,458
514,122
604,202
529,560
519,594
601,594
265,40
354,413
37,340
23,137
132,29
609,569
