# (i, j) of upper left coordinates.
212,91
235,121
131,122
477,200
663,221
120,266
620,283
638,306
120,333
314,356
335,356
602,382
685,393
607,440
530,564
486,118
363,343
380,346
147,356
234,374
667,387
484,532
175,346
215,363
144,578
146,597
212,345
481,400
77,571
77,595
491,279
217,598
540,437
105,90
203,327
444,156
