# (i, j) of upper left coordinates.
147,73
639,186
145,205
673,207
596,217
164,277
565,315
150,318
633,328
659,353
598,385
518,511
443,112
605,235
286,303
356,312
301,318
227,321
396,329
3,525
199,293
456,201
482,506
140,526
190,597
187,326
144,554
84,571
76,524
93,600
201,312
210,328
478,364
537,385
223,561
36,269
