# (i, j) of upper left coordinates.
136,64
96,119
129,272
647,355
105,401
193,448
580,454
343,63
597,171
247,437
335,459
372,492
154,500
149,574
645,177
234,548
43,370
362,457
551,575
697,498
26,544
578,162
379,461
617,574
235,566
444,419
