# (i, j) of upper left coordinates.
200,150
131,163
494,166
220,193
682,242
502,246
634,323
658,350
99,366
167,369
348,370
148,384
323,385
622,425
616,484
535,598
93,289
191,361
210,363
389,363
228,398
519,336
485,558
372,369
220,380
686,417
491,423
252,68
77,595
