# (i, j) of upper left coordinates.
149,43
113,47
302,69
301,94
305,131
496,174
108,202
70,204
88,207
349,208
582,235
639,378
657,430
368,527
326,484
534,165
67,182
210,249
45,270
681,112
679,133
70,494
368,209
53,589
662,367
54,252
457,572
