# (i, j) of upper left coordinates.
491,42
645,44
511,95
78,108
183,113
210,137
348,144
314,147
215,155
15,164
253,175
269,197
577,223
461,302
470,417
452,161
549,63
116,340
152,423
99,446
181,474
618,572
154,119
295,133
218,470
109,464
86,469
148,524
506,583
656,198
94,329
597,220
80,314
472,156
594,240
654,559
410,93
120,526
129,511
246,391
