# (i, j) of upper left coordinates.
187,44
536,72
28,147
643,311
593,320
651,327
552,350
303,352
581,370
509,439
484,502
497,527
270,145
60,279
628,296
345,355
553,521
573,492
690,123
27,299
339,336
