# (i, j) of upper left coordinates.
515,159
243,173
335,180
363,188
412,190
380,202
36,269
201,345
679,487
639,91
432,151
402,208
385,368
403,380
277,388
257,487
704,556
337,568
69,99
571,544
598,535
