# (i, j) of upper left coordinates.
140,96
73,148
137,275
592,284
263,302
209,346
558,374
173,404
669,425
346,419
355,474
143,482
72,495
522,513
252,527
529,69
582,493
235,533
42,359
235,477
377,436
709,533
