# (i, j) of upper left coordinates.
615,61
502,133
239,138
357,157
331,158
377,161
38,254
214,318
374,334
670,484
404,149
397,167
410,350
280,375
251,461
342,548
706,560
421,98
560,531
80,65
587,527
