# (i, j) of upper left coordinates.
452,56
361,90
96,96
157,108
138,115
382,140
108,170
602,303
650,381
327,400
362,512
618,577
622,332
648,52
614,62
521,120
459,77
176,568
227,598
61,570
95,449
26,393
359,156
440,540
115,136
530,530
