# (i, j) of upper left coordinates.
196,58
38,121
332,126
215,133
312,133
252,136
272,151
636,176
450,273
186,449
477,129
110,61
353,112
572,211
114,305
157,384
464,402
226,451
608,547
163,586
165,93
493,575
200,113
152,496
95,310
93,430
87,457
140,480
127,494
447,118
587,191
472,515
710,519
592,210
105,444
652,535
271,133
250,361
