# (i, j) of upper left coordinates.
463,190
84,74
372,88
174,122
224,123
576,151
280,159
579,170
282,250
656,342
586,373
613,394
369,408
280,409
568,417
662,377
521,512
507,559
583,569
504,578
430,80
51,316
598,540
352,387
359,107
