# (i, j) of upper left coordinates.
253,58
651,211
427,231
245,271
449,359
190,388
85,405
240,407
702,464
585,494
98,443
109,223
153,296
162,398
138,418
158,532
1,542
220,41
409,574
599,113
566,136
107,403
160,417
70,444
458,562
572,169
464,468
110,262
93,253
103,423
651,486
670,192
254,298
547,134
