# (i, j) of upper left coordinates.
77,103
131,105
299,127
305,167
289,217
518,225
94,253
68,260
48,266
354,275
609,276
665,412
661,444
368,538
329,529
555,189
203,315
640,59
21,161
13,523
376,271
48,592
