# (i, j) of upper left coordinates.
518,170
245,182
337,186
365,198
197,352
680,487
705,557
650,100
436,161
415,199
380,212
404,217
387,375
276,392
259,491
336,572
68,106
35,273
402,388
574,546
599,537
