# (i, j) of upper left coordinates.
662,64
623,71
360,109
93,114
151,122
128,126
535,146
381,154
97,195
607,317
653,392
327,413
365,512
620,583
233,146
627,337
461,84
177,574
91,457
60,574
106,161
366,170
447,543
87,170
534,534
