# (i, j) of upper left coordinates.
507,82
84,98
184,102
318,143
215,149
19,156
254,166
272,186
576,220
468,413
617,569
471,151
451,153
545,57
208,130
299,133
349,138
459,297
114,335
153,415
221,464
182,467
157,113
109,459
86,466
149,518
504,583
98,442
652,193
594,234
93,327
595,214
80,312
246,387
407,79
121,520
132,505
