# (i, j) of upper left coordinates.
111,89
129,255
641,350
108,388
195,442
578,444
249,426
334,455
380,459
154,488
373,493
637,161
29,536
363,458
231,535
146,561
676,74
590,159
44,371
547,567
693,490
233,553
437,408
610,563
